molecule_chembl_id,target_chembl_id,target_organism,target_pref_name,molecule_pref_name,assay_description,bao_label,document_journal,document_year,smiles,IC50,pIC50,units,units
CHEMBL3127151,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,single protein format,Bioorg Med Chem Lett,2014,O=C(O)c1csc(-n2nc(-c3ccccc3)c3cccnc32)n1,200.0,6.698970004336019,nM,nM
CHEMBL3127178,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,single protein format,Bioorg Med Chem Lett,2014,O=C(O)c1csc(-n2nc(-c3ccccc3)c3c2CCCCC3)n1,1000.0,6.0,nM,nM
CHEMBL3127177,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,single protein format,Bioorg Med Chem Lett,2014,O=C(O)c1csc(-n2nc(-c3ccccc3)c3c2CCCC3)n1,16.0,7.795880017344075,nM,nM
CHEMBL3127176,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,single protein format,Bioorg Med Chem Lett,2014,O=C(O)c1csc(-n2cc(-c3ccccc3)c3ccccc32)n1,120.0,6.920818753952375,nM,nM
CHEMBL3127175,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,single protein format,Bioorg Med Chem Lett,2014,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccccc32)n1,2.4,8.619788758288394,nM,nM
CHEMBL3964563,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.",cell-free format,,2015,CC1(C)C(=O)[C@H](C/C=C\CCCC(=O)O)[C@@H](/C=C/C(O)Cc2ccccc2)[C@@H]1O,290.0,6.537602002101044,nM,nM
CHEMBL3895324,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.",cell-free format,,2015,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)C(=O)C(C)(C)[C@H]1O,782.0,6.106793246940152,nM,nM
CHEMBL3954031,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.",cell-free format,,2015,CC1(C)C(=O)[C@H](CC#CCCCC(=O)O)[C@@H](/C=C/C(O)Cc2cc3ccccc3s2)[C@@H]1O,2376.0,5.624153563690844,nM,nM
CHEMBL3928703,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.",cell-free format,,2015,COC(=O)CCC/C=C\C[C@H]1C(=O)C(C)(C)[C@@H](O)[C@@H]1/C=C/C(O)CCc1ccccc1,638.0,6.195179321278838,nM,nM
CHEMBL3922155,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,,"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.",cell-free format,,2015,CC1(C)C(=O)[C@H](C/C=C\CCCC(=O)O)[C@@H](/C=C/C(O)Cc2cc3ccccc3s2)[C@@H]1O,308.0,6.511449283499555,nM,nM
